文件路径,处理时间,文件处理结果\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\10 2021年中央财政湿地保护资金项目-栖息地改造工程\混凝土-宏大\21 汇旺-宏大 栖息地项目-混凝土采购补充协议一 7254元.pdf,2023-12-08 10:10:41.318148,文件无材料数据！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\6 定远县城发新材料科技项目土建部分\中骄\76 汇旺-中骄 定远-砂采购合同 255000元.pdf,2023-12-08 12:06:13.935361,文件有材料数据，已写入数据库！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\6 定远县城发新材料科技项目土建部分\商混-梦元\汇旺-梦元 定远项目-商混采购补充协议一 2000305元（2022.05.18）.pdf,2023-12-08 12:06:30.242285,文件无材料数据！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\3 濉溪康复病房综合楼工程\3-3 汇旺-辰泽 濉溪项目-门窗采购 284195元.pdf,2023-12-08 12:06:35.007526,文件有材料数据，已写入数据库！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\6 定远县城发新材料科技项目土建部分\幕墙材料、门窗-沪港\44 汇旺-沪港装饰 定远项目-幕墙材料、门窗采购审批表+补充协议 0元（2022.07.28）.pdf,2023-12-08 12:06:47.772950,文件无材料数据！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\4 太和县2021年自然村通硬化路和联网路工程13标段施工\4-5 汇旺-金石 太和县项目-砂子、石子采购合同审批表+企业资质 2499300元.pdf,2023-12-08 12:07:02.150751,文件无材料数据！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\4 太和县2021年自然村通硬化路和联网路工程13标段施工\汇旺-信合源 太和县项目-材料采购 6605214.3元.pdf,2023-12-08 12:07:39.177868,文件无材料数据！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\3 濉溪康复病房综合楼工程\3-9 汇旺-隆达 濉溪项目-实心砖采购 117000元.pdf,2023-12-08 12:08:09.270337,文件有材料数据，已写入数据库！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\6 定远县城发新材料科技项目土建部分\钢筋-家庆\汇旺-家庆 定远项目-钢筋采购补充协议 92846.4元（2022.03.05）.pdf,2023-12-08 12:08:11.603590,文件无材料数据！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\6 定远县城发新材料科技项目土建部分\信合源\汇旺-信合源 定远项目-材料采购合同 21053620.37元.pdf,2023-12-08 12:08:37.728924,文件无材料数据！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\6 定远县城发新材料科技项目土建部分\钢筋-龙源\2 汇旺-龙源 定远项目-钢筋采购补充审批表 393621.36元.pdf,2023-12-08 12:09:01.430093,文件无材料数据！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\6 定远县城发新材料科技项目土建部分\商混-梦元\汇旺-梦元 定远项目-商混采购补充协议一审批表 2000305元（2022.05.18）.pdf,2023-12-08 12:09:13.054266,文件无材料数据！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\6 定远县城发新材料科技项目土建部分\钢结构-鸿路\1 汇旺-鸿路 定远项目-钢结构采购履行完毕告知书 9239587.54元.pdf,2023-12-08 12:09:52.019435,文件无材料数据！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\6 定远县城发新材料科技项目土建部分\信合源\汇旺-信合源 定远项目-材料采购补充协议 164615.5元（2022.03.12）.pdf,2023-12-08 12:10:44.714550,文件有材料数据，已写入数据库！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\6 定远县城发新材料科技项目土建部分\钢结构-鸿路\汇旺-鸿路 定远项目-钢结构补充协议 7629.04元（2022.03.04）.pdf,2023-12-08 12:11:13.345767,文件无材料数据！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\8 S260新合蚌路改建工程路灯照明土建部分项目\8-2 汇旺-恒泰 S260项目-路灯基础钢筋采购补充协议审批表.pdf,2023-12-08 12:11:16.351429,文件无材料数据！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\6 定远县城发新材料科技项目土建部分\钢结构-鸿路\14 汇旺-鸿路 定远项目-钢结构采购补充审批表+协议 （2022.07.28）.pdf,2023-12-08 12:11:58.994797,文件无材料数据！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\6 定远县城发新材料科技项目土建部分\井盖-千千阙\6-37 定远-千千阙 定远项目--井盖采购合同 155940元.pdf,2023-12-08 12:13:53.558313,文件有材料数据，已写入数据库！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\8 S260新合蚌路改建工程路灯照明土建部分项目\8-3 汇旺-信合源 S260项目-材料采购合同 220万.pdf,2023-12-08 12:14:17.900074,文件无材料数据！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\6 定远县城发新材料科技项目土建部分\幕墙材料、门窗-沪港\汇旺-沪港 定远项目-幕墙材料、门窗采购合同 2042448元.pdf,2023-12-08 12:14:46.933053,文件有材料数据，已写入数据库！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\4 太和县2021年自然村通硬化路和联网路工程13标段施工\4-6 汇旺-鑫盛 太和县项目-模板采购合同 198000元.pdf,2023-12-08 12:15:26.555108,文件有材料数据，已写入数据库！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\5 利辛县2021年老旧小区改造和平小区施工项目\中瓷万达陶瓷有限公司\5-3 汇旺-中瓷万达 利辛县项目-瓷砖采购合同 144000元.pdf,2023-12-08 12:16:19.001431,文件有材料数据，已写入数据库！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\6 定远县城发新材料科技项目土建部分\商混-昆仑\6-5  汇旺-昆仑 定远项目-商品混凝土采购审批表+公司信息+合同 316400元.pdf,2023-12-08 12:16:22.588703,文件无材料数据！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\4 太和县2021年自然村通硬化路和联网路工程13标段施工\4-1 汇旺-恒勇 太和县项目-水泥采购合同 1295000元.pdf,2023-12-08 12:17:52.881657,文件有材料数据，已写入数据库！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\6 定远县城发新材料科技项目土建部分\商混-昆仑\6-5  汇旺-昆仑 定远项目-商混采购补充协议 2021340元（2022.05.18）.pdf,2023-12-08 12:18:02.337676,文件无材料数据！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\3 濉溪康复病房综合楼工程\3-4 汇旺-盛世朝晖 濉溪项目-空调采购安装 760213.98元.pdf,2023-12-08 12:18:15.455623,文件有材料数据，已写入数据库！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\6 定远县城发新材料科技项目土建部分\商混-昆仑\6-5  汇旺-昆仑 定远项目-商混采购补充审批表 2021340元（2022.05.18）.pdf,2023-12-08 12:20:25.967845,文件无材料数据！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\9 G3京台高速公路双堆集互通立交工程（房建部分）\中骄\7 汇旺-中骄 G3-商品混凝土采购合同 208000元（调税）.pdf,2023-12-08 12:21:11.181312,文件无材料数据！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\6 定远县城发新材料科技项目土建部分\彩钢卷-奥冠\49 汇旺-奥冠 定远项目-彩钢卷采购合同 6836200元.pdf,2023-12-08 12:21:14.148124,文件有材料数据，已写入数据库！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\11 池州市2022年普通国省干线公路S234板桥危桥改造项目\黄山装配科技有限公司\2 汇旺-黄山 S234-预制梁板采购合同审批表 2297100元.pdf,2023-12-08 12:21:16.327067,文件有材料数据，已写入数据库！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\9 G3京台高速公路双堆集互通立交工程（房建部分）\宿州市安彩装饰材料有限公司\16 汇旺-安彩 G3-石膏板、吊顶采购合同 104299元.pdf,2023-12-08 12:21:29.659795,文件有材料数据，已写入数据库！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\6 定远县城发新材料科技项目土建部分\钢结构-鸿路\6-1  汇旺-鸿路 定远项目-钢结构采购合同 10134262元.pdf,2023-12-08 12:22:04.116467,文件无材料数据！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\9 G3京台高速公路双堆集互通立交工程（房建部分）\泗赢\8 汇旺-泗赢 G3项目-铝合金窗材料采购合同发票、合格证、供货单 499980元.pdf,2023-12-08 12:22:25.785306,文件无材料数据！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\9 G3京台高速公路双堆集互通立交工程（房建部分）\钢筋-润宁\1 汇旺-润宁 G3项目-钢筋采购审批表+公司信息+合同 1259120元.pdf,2023-12-08 12:22:38.667687,文件有材料数据，已写入数据库！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\4 太和县2021年自然村通硬化路和联网路工程13标段施工\4-10 汇旺-泰赛 太和县项目-护栏采购合同 266844.3元.pdf,2023-12-08 12:23:14.568500,文件有材料数据，已写入数据库！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\9 G3京台高速公路双堆集互通立交工程（房建部分）\信合源\10 汇旺-信合源 G3-外墙漆采购合同 35万.pdf,2023-12-08 12:24:26.937142,文件有材料数据，已写入数据库！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\9 G3京台高速公路双堆集互通立交工程（房建部分）\宿州市安彩装饰材料有限公司\16 汇旺-安彩 G3-石膏板、吊顶采购合同审批表 104299元.pdf,2023-12-08 12:25:29.258467,文件有材料数据，已写入数据库！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\9 G3京台高速公路双堆集互通立交工程（房建部分）\信合源\14 汇旺-信合源 G3-水泥采购合同 284123.5元.pdf,2023-12-08 12:27:29.591493,文件有材料数据，已写入数据库！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\6 定远县城发新材料科技项目土建部分\旗杆-玖禾金属\60 汇旺-玖禾金属 定远项目-旗杆采购审批表+公司信息+合同 10782.4元.pdf,2023-12-08 12:27:52.604003,文件有材料数据，已写入数据库！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\9 G3京台高速公路双堆集互通立交工程（房建部分）\宿州市琪伟商贸有限公司\13 汇旺-琪伟 G3-外墙漆采购合同 35万.pdf,2023-12-08 12:28:04.285381,文件有材料数据，已写入数据库！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\9 G3京台高速公路双堆集互通立交工程（房建部分）\信合源\15 汇旺- 信合源 G3-沥青混凝土采购合同 219000元.pdf,2023-12-08 12:30:12.204638,文件有材料数据，已写入数据库！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\9 G3京台高速公路双堆集互通立交工程（房建部分）\宿州市琪伟商贸有限公司\13 汇旺-琪伟 G3-外墙漆采购合同审批表 35万.pdf,2023-12-08 12:31:24.816846,文件有材料数据，已写入数据库！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\5 利辛县2021年老旧小区改造和平小区施工项目\利辛县皖通商砼有限公司\5-1 汇旺-皖通 利辛县项目-商品混凝土采购补充协议 394800元.pdf,2023-12-08 12:36:13.577160,文件有材料数据，已写入数据库！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\6 定远县城发新材料科技项目土建部分\信合源\46 汇旺-信合源 定远-地砖采购补充协议 80340元.pdf,2023-12-08 12:36:25.848104,文件有材料数据，已写入数据库！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\10 2021年中央财政湿地保护资金项目-栖息地改造工程\信合源\19 汇旺-信合源 栖息地-混凝土采购补充协议一 7254元.pdf,2023-12-08 12:36:37.649217,文件有材料数据，已写入数据库！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\10 2021年中央财政湿地保护资金项目-栖息地改造工程\信合源\10 汇旺-信合源 栖息地项目-管材及配件补充协议 10876.8元（2022.07.19）.pdf,2023-12-08 12:36:41.159781,文件有材料数据，已写入数据库！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\5 利辛县2021年老旧小区改造和平小区施工项目\安徽富鑫路面工程有限公司\5-4 汇旺-富鑫 利辛县项目-沥青混凝土采购补充协议一 1076350.8元.pdf,2023-12-08 12:36:46.137579,文件有材料数据，已写入数据库！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\5 利辛县2021年老旧小区改造和平小区施工项目\利辛县皖通商砼有限公司\5-1 汇旺-皖通 利辛县项目-商品混凝土采购补充协议审批表 394800元.pdf,2023-12-08 12:36:52.024999,文件无材料数据！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\6 定远县城发新材料科技项目土建部分\信合源\55 汇旺-信合源 定远项目-商品混凝土补充协议一 2000305元（2022.05.23）.pdf,2023-12-08 12:38:09.722709,文件无材料数据！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\5 利辛县2021年老旧小区改造和平小区施工项目\安徽富鑫路面工程有限公司\5-4 汇旺-富鑫 利辛县项目-沥青混凝土采购补充协议二 8919.15元.pdf,2023-12-08 12:38:46.315384,文件有材料数据，已写入数据库！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\6 定远县城发新材料科技项目土建部分\信合源\55 汇旺-信合源 定远项目-商品混凝土补充协议二 1113140元.pdf,2023-12-08 12:40:32.931053,文件有材料数据，已写入数据库！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\4 太和县2021年自然村通硬化路和联网路工程13标段施工\4-3 汇旺-昱盛 太和县项目-水泥采购合同 460100元.pdf,2023-12-08 12:40:53.685587,文件有材料数据，已写入数据库！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\5 利辛县2021年老旧小区改造和平小区施工项目\安徽富鑫路面工程有限公司\5-4 汇旺-富鑫 利辛县项目-沥青混凝土采购补充协议二审批表 8919.15元.pdf,2023-12-08 12:41:31.605973,文件有材料数据，已写入数据库！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\10 2021年中央财政湿地保护资金项目-栖息地改造工程\信合源\8 汇旺-信合源 栖息地项目-板材采购合同66750元.pdf,2023-12-08 12:42:36.649651,文件有材料数据，已写入数据库！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\6 定远县城发新材料科技项目土建部分\信合源\61 汇旺-信合源 定远项目-防水材料采购合同 109000元.pdf,2023-12-08 12:42:39.674969,文件有材料数据，已写入数据库！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\5 利辛县2021年老旧小区改造和平小区施工项目\信合源\15 汇旺-信合源 利辛县项目-外墙真石漆采购合同 688072元.pdf,2023-12-08 12:43:03.995308,文件有材料数据，已写入数据库！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\4 太和县2021年自然村通硬化路和联网路工程13标段施工\4-7 汇旺-茂宏 太和县项目- 熟石灰采购合同 146775元.pdf,2023-12-08 12:43:11.719383,文件有材料数据，已写入数据库！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\1 临泉县2020年高标农田建设项目五标段\1-4 汇旺-美临 临泉项目-苗木采购合同 259680元.pdf,2023-12-08 12:43:25.883786,文件有材料数据，已写入数据库！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\5 利辛县2021年老旧小区改造和平小区施工项目\安徽汉克交通设施有限责任公司\5-7 汇旺-汉克 利辛县项目-铸铁井盖采购合同 258088元.pdf,2023-12-08 12:43:40.626628,文件有材料数据，已写入数据库！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\2 金安区淠东乡淠东初中教师周转宿舍项目\2-3 汇旺-保诚 金安区项目-匀质改性防火保温板采购合同 69000元.pdf,2023-12-08 12:43:49.097417,文件有材料数据，已写入数据库！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\3 濉溪康复病房综合楼工程\3-14 汇旺-清涟 濉溪项目-大理石采购合同 195257元.pdf,2023-12-08 12:43:54.788756,文件有材料数据，已写入数据库！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\4 太和县2021年自然村通硬化路和联网路工程13标段施工\4-7 汇旺-茂宏 太和县项目-熟石灰采购合同审批表 146775元.pdf,2023-12-08 12:44:02.309521,文件无材料数据！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\6 定远县城发新材料科技项目土建部分\信合源\68 汇旺-信合源 定远-砖采购合同 98231元.pdf,2023-12-08 12:44:26.023199,文件有材料数据，已写入数据库！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\4 太和县2021年自然村通硬化路和联网路工程13标段施工\4-3 汇旺-昱盛 太和县项目-水泥采购补充协议+审批表 200900元.pdf,2023-12-08 12:44:56.849518,文件有材料数据，已写入数据库！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\6 定远县城发新材料科技项目土建部分\井盖-千千阙\6-37 汇旺-千千阙 定远项目-井盖采购补充协议审批表+合同 23846元（2022.06.24）.pdf,2023-12-08 12:45:09.525556,文件有材料数据，已写入数据库！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\3 濉溪康复病房综合楼工程\3-6 汇旺-万诺 濉溪项目-地板砖采购 241048元.pdf,2023-12-08 12:45:12.268548,文件有材料数据，已写入数据库！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\10 2021年中央财政湿地保护资金项目-栖息地改造工程\宣城先达建设工程有限公司\33 汇旺-先达 栖息地-沥青、水稳采购合同审批表 388750元.pdf,2023-12-08 12:45:12.784787,文件有材料数据，已写入数据库！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\6 定远县城发新材料科技项目土建部分\信合源\汇旺-信合源 定远项目-钢筋采购补充协议 39618.33元（2022.01.25）.pdf,2023-12-08 12:45:31.323188,文件有材料数据，已写入数据库！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\4 太和县2021年自然村通硬化路和联网路工程13标段施工\4-8 汇旺-高路 太和县项目-密封胶合同审批表+企业资质 13000元.pdf,2023-12-08 12:45:38.516943,文件无材料数据！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\10 2021年中央财政湿地保护资金项目-栖息地改造工程\聚乙烯薄膜-恒阳\24 汇旺-恒阳 栖息地-聚乙烯薄膜采购合同审批表 19950元.pdf,2023-12-08 12:45:49.169081,文件有材料数据，已写入数据库！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\5 利辛县2021年老旧小区改造和平小区施工项目\安徽富鑫路面工程有限公司\5-4 汇旺-富鑫 利辛县项目-沥青混凝土采购合同 1075350元.pdf,2023-12-08 12:46:04.560856,文件有材料数据，已写入数据库！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\6 定远县城发新材料科技项目土建部分\商混-昆仑\6-5  汇旺-昆仑 定远项目-混凝土采购补充协议 1009590元（2022.04.10）.pdf,2023-12-08 12:46:59.729010,文件有材料数据，已写入数据库！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\3 濉溪康复病房综合楼工程\3-6 汇旺-万诺 濉溪项目-地板砖采购补充协议 82280元.pdf,2023-12-08 12:47:44.224511,文件有材料数据，已写入数据库！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\6 定远县城发新材料科技项目土建部分\信合源\汇旺-信合源 定远项目-钢筋采购补充协议 92846.4元（2022.02.27）.pdf,2023-12-08 12:47:50.113223,文件有材料数据，已写入数据库！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\6 定远县城发新材料科技项目土建部分\信合源\56 汇旺-信合源 定远项目-商品混凝土采购合同 1040000元.pdf,2023-12-08 12:47:55.728697,文件无材料数据！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\6 定远县城发新材料科技项目土建部分\商混-梦元\38 汇旺-梦元 定远项目-商混采购补充协议二 1113140元.pdf,2023-12-08 12:48:07.859609,文件有材料数据，已写入数据库！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\6 定远县城发新材料科技项目土建部分\信合源\72 汇旺-信合源定远分公司 定远-商品混凝土采购合同100288.5元.pdf,2023-12-08 12:49:19.863221,文件有材料数据，已写入数据库！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\6 定远县城发新材料科技项目土建部分\商混-昆仑\6-5  汇旺-昆仑 定远项目-混凝土采购补充审批表 1009590元（2022.04.10）.pdf,2023-12-08 12:49:41.394026,文件有材料数据，已写入数据库！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\6 定远县城发新材料科技项目土建部分\信合源\11 汇旺-信合源 定远项目-材料采购补充协议 144421.99+2021340.00（2022.03.02、2022.05.23）.pdf,2023-12-08 12:49:56.994954,文件无材料数据！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\6 定远县城发新材料科技项目土建部分\信合源\汇旺-信合源 定远项目-岩棉板采购合同 33w.pdf,2023-12-08 12:50:18.734573,文件有材料数据，已写入数据库！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\5 利辛县2021年老旧小区改造和平小区施工项目\安徽新干线路桥工程有限公司\5-9 汇旺-新干线 利辛县项目-沥青混凝土采购合同 117600元.pdf,2023-12-08 12:50:19.205001,文件有材料数据，已写入数据库！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\6 定远县城发新材料科技项目土建部分\商混-梦元\38 汇旺-梦元 定远项目-商混采购补充协议二审批表 1113140元.pdf,2023-12-08 12:50:45.466784,文件有材料数据，已写入数据库！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\5 利辛县2021年老旧小区改造和平小区施工项目\利辛县宏伟建材有限公司\5-5 汇旺-宏伟 利辛县项目-仿石砖采购合同 21w.pdf,2023-12-08 12:50:54.973294,文件无材料数据！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\6 定远县城发新材料科技项目土建部分\信合源\62 汇旺-信合源 定远项目-检查井采购合同 12600元.pdf,2023-12-08 12:50:55.249195,文件有材料数据，已写入数据库！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\6 定远县城发新材料科技项目土建部分\信合源\汇旺-信合源 定远项目-路缘石、花岗石采购合同 328781.19元.pdf,2023-12-08 12:51:26.147499,文件有材料数据，已写入数据库！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\5 利辛县2021年老旧小区改造和平小区施工项目\安徽韵通塑业科技有限公司\5-2 汇旺-韵通 利辛县项目-钢带波纹管采购合同 376400元.pdf,2023-12-08 12:51:40.854262,文件无材料数据！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\6 定远县城发新材料科技项目土建部分\商混-昆仑\6-5 汇旺-昆仑 定远-商品混凝土采购合同补充协议三 67420元.pdf,2023-12-08 12:52:05.239531,文件无材料数据！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\2 金安区淠东乡淠东初中教师周转宿舍项目\2-4 汇旺-启腾 金安区项目-瓦采购合同 22420元.pdf,2023-12-08 12:52:16.418212,文件有材料数据，已写入数据库！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\10 2021年中央财政湿地保护资金项目-栖息地改造工程\木方-力达\10-4-2 汇旺-力达木业 栖息地项目-木方采购合同 65034元.pdf,2023-12-08 12:52:46.993853,文件有材料数据，已写入数据库！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\3 濉溪康复病房综合楼工程\3-15 汇旺-绿宝 濉溪项目-电线电缆采购合同 88596元.pdf,2023-12-08 12:52:59.968738,文件无材料数据！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\5 利辛县2021年老旧小区改造和平小区施工项目\安徽韵通塑业科技有限公司\5-2 汇旺-韵通 利辛县项目-钢带波纹管采购合同审批表+企业资质  376400元.pdf,2023-12-08 12:53:19.435107,文件无材料数据！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\6 定远县城发新材料科技项目土建部分\商混-昆仑\6-5 汇旺-昆仑 定远-商品混凝土采购合同补充协议三审批表 67420元.pdf,2023-12-08 12:54:39.412108,文件有材料数据，已写入数据库！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\6 定远县城发新材料科技项目土建部分\钢筋-意隆\6-3  汇旺-意隆 定远项目-钢筋采购补充协议三 473976.49元（2021.12.02）.pdf,2023-12-08 12:55:06.044659,文件有材料数据，已写入数据库！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\10 2021年中央财政湿地保护资金项目-栖息地改造工程\路灯-博阳\27 汇旺-博阳光电 栖息地-路灯采购合同 14245元.pdf,2023-12-08 12:55:10.687048,文件有材料数据，已写入数据库！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\4 太和县2021年自然村通硬化路和联网路工程13标段施工\4-8 汇旺-高路 太和县项目-密封胶采购合同 13000元.pdf,2023-12-08 12:55:14.168156,文件有材料数据，已写入数据库！
\\192.168.180.180\13.平台-财务\平台公司共享\1.汇旺物资\合同扫描件\01安徽\6 定远县城发新材料科技项目土建部分\钢筋-家庆\汇旺-家庆 定远项目-钢筋采购补充审批表 92846.4元（2022.03.05）.pdf,2023-12-08 12:55:16.734727,文件有材料数据，已写入数据库！
